title,company,location,link,detail
[Full-time] Quantitative Trading,Byzantine Partners,서울,https://kr.indeed.com/viewjob?jk=ae4fe338c4db0799
"Director, Software Engineering (Coupang Eats)",Coupang,서울,https://kr.indeed.com/viewjob?jk=a6a4b500fa0340d4
"대기업(연구센터) Data Scientist 채용, 석사이상",대기업 (R&D 센터),서울,https://kr.indeed.com/viewjob?jk=0fa40c1f36fac7ee
"컨설팅회사 분야별(PMO,PI,ISP, Data Analytics등)컨설턴트 포지션 asap",글로벌 메이저 컨설팅회사,서울 여의도역,https://kr.indeed.com/viewjob?jk=25432db13648cddc
"Principal, Business Analysis (Search and Discovery Analytics)",Coupang,서울,https://kr.indeed.com/viewjob?jk=8d0b3a79363b5a69
WebRTC UC & Collaboration Developer,Ericsson,서울,https://kr.indeed.com/viewjob?jk=404ca05b36be1e83
Data Analyst,"Miso, inc",서울,https://kr.indeed.com/viewjob?jk=4a94f2401f999ab6
Data Scientist,Terra,서울,https://kr.indeed.com/viewjob?jk=83883bfd1f662d69
웹 풀스택 개발,수성엔지니어링,서울 송파구,https://kr.indeed.com/viewjob?jk=de6ffdb310498af5
Technical Writer,SendBird,서울,https://kr.indeed.com/viewjob?jk=e5c63f4e86ceefda
글로벌 푸드테크 리딩컴퍼니 파이썬 개발자 (백엔드 엔지니어)포지션 ASAP,글로벌 푸드테크 리딩컴퍼니,서울,https://kr.indeed.com/viewjob?jk=383a8d5fef032e2d
"Principal, Data Engineer (EDW Data Processing)",Coupang,서울,https://kr.indeed.com/viewjob?jk=f79f6cd3e91fcc1a
"DevOps Engineer JAVA, Python, Ruby, Node.js","15년 연혁의 시스템소프트웨어 개발,공급,홈페이지 구축,모바일컨텐츠서비스 개발 및 공급업체",서울 강남구,https://kr.indeed.com/viewjob?jk=f856430ae22f90c1
() Automotive 반도체 연구 개발 및 지원(FAE) 업무 - 상시 중,넥스트칩,성남 분당구,https://kr.indeed.com/viewjob?jk=b8e67dbfa474f096
R&D 연구원,스칼라웍스,서울 금천구,https://kr.indeed.com/viewjob?jk=bffe75d1e38dbd6e
"[데이터 사이언티스트] 이미지 처리 기반 (R, Python, C++)",세계에서 가장 빠른 슈퍼박테리아 검사기술기업,서울 가산동,https://kr.indeed.com/viewjob?jk=3593997b29d7bc8a
Customer Facing Data Scientist,Ever Better Recruitment (EBR),서울,https://kr.indeed.com/viewjob?jk=b06176c3a7092e0a
국내 리딩 SI 솔루션 기업 Data Scientist 포지션ASAP,국내 리딩 ISI 솔루션 기업,서울 강남구,https://kr.indeed.com/viewjob?jk=86cda25730ac8b95
Core Researcher,Terra,서울,https://kr.indeed.com/viewjob?jk=89a689a00d8170bc
"Principal, Strategic Planning",Coupang,서울,https://kr.indeed.com/viewjob?jk=8b29e16a2f9665f2
VP of Engineering,"Miso, inc",서울,https://kr.indeed.com/viewjob?jk=f5db97b4d95cbc04
NGS 시퀀싱 빅데이터 AI 분석 신약센터 연구원 신약센터 PM,"체외진단기기 개발, 분석시스템",서울 상암동,https://kr.indeed.com/viewjob?jk=0045540e3863ded2
국내 리딩 SI 솔루션 기업 Data Scientist (제조)포지션ASAP,국내 리딩 SI솔루션 기업,서울 강남구,https://kr.indeed.com/viewjob?jk=c71ce259812f9497
국내 메이저 SI기업 Data Scientist (제조) 포지션,국내 리딩 SI솔루션 기업,서울 송파구,https://kr.indeed.com/viewjob?jk=0bbd3c4da4852f79
웹 어플리케이션 개발 로봇 카페 서버 개발 앱 백엔드 및 관리자 개발,150명 규모의 6년차 커피전문점 커피프랜차이즈,성남 분당구,https://kr.indeed.com/viewjob?jk=6c08d4e5d7d11300
Senior Robotics Software Engineer,BearRobotics,서울,https://kr.indeed.com/viewjob?jk=4eca878de9cc08d8
"Director, Business Analysis (Search and Discovery Analytics)",Coupang,서울,https://kr.indeed.com/viewjob?jk=eee7b30e222484ca
Developer Advocate,SendBird,서울,https://kr.indeed.com/viewjob?jk=dc821489255954fd
대기업연구센터 인공지능 ( 음성인식 ) 기술개발,대기업 (R&D 센터),서울,https://kr.indeed.com/viewjob?jk=2a18d426be8b146a
대기업연구센터 자연어처리 / 텍스트마이닝 / 대화관리,대기업 (R&D 센터),서울,https://kr.indeed.com/viewjob?jk=09099655f9f8ee23
Full Stack Developer,"Miso, inc",서울,https://kr.indeed.com/viewjob?jk=754348a9c3f08d66
10대그룹IT계열사 IT포지션 중,에이치알 컨설팅,서울 종로구,https://kr.indeed.com/viewjob?jk=2d8d7f86379461fd
Back-end Developer,"Miso, inc",서울,https://kr.indeed.com/viewjob?jk=80d3108dade97b0f
서버 개발 백엔드 교육 강사,패스트캠퍼스(Fastcampus),서울 성동구,https://kr.indeed.com/viewjob?jk=14d92cf867237189
해외 근무가능한 PIE( Process Integration Engineering) 엔지니어,"해외있는 S,H사 같은 규모큰 반도체 Chip Maker 회사",성남 판교역,https://kr.indeed.com/viewjob?jk=cb0bde3d5f4654b8
"Principal, Business Analysis (Coupang Eats)",Coupang,서울,https://kr.indeed.com/viewjob?jk=2cca42ee0951d4be
Front-End Design Back-End Design,반도체,성남 판교역,https://kr.indeed.com/viewjob?jk=d409e77a32705a9a
[IDC 기업] OpenStack 엔지니어,에이치알 컨설팅,성남 분당구,https://kr.indeed.com/viewjob?jk=94e0da435add40a4
국내 리딩 SI 솔루션 기업 Data Scientist 포지션ASAP,국내 리딩 ISI 솔루션 기업,서울 강남구,https://kr.indeed.com/viewjob?jk=86cda25730ac8b95
React Native Developer,"Miso, inc",서울,https://kr.indeed.com/viewjob?jk=315c65b8337d3e7a
Infrastructure (DevOps) Engineer,SendBird,서울,https://kr.indeed.com/viewjob?jk=4639db660bb6e345
Data Scientist,해외송금 전문업체,서울 강남구,https://kr.indeed.com/viewjob?jk=ab5a328c18c7dad0
"Principal, Data Engineer (EDW Data Processing)",Coupang,서울,https://kr.indeed.com/viewjob?jk=f79f6cd3e91fcc1a
시스템 프로그래머,에너지 거래소 및 에너지데이터 중개,서울,https://kr.indeed.com/viewjob?jk=33fbfcd01ae23602
"컨설팅회사 분야별(PMO,PI,ISP, Data Analytics등)컨설턴트 포지션 asap",글로벌 메이저 컨설팅회사,서울 여의도역,https://kr.indeed.com/viewjob?jk=25432db13648cddc
SDDC 클라우드 인프라 엔지니어 (네트워크 5년 이상),"15년 연혁의 시스템소프트웨어 개발,공급,홈페이지 구축,모바일컨텐츠서비스 개발 및 공급업체",서울 강남구,https://kr.indeed.com/viewjob?jk=7b961ed31add4f36
"SDDC 클라우드 인프라 엔지니어 (서버 가상화, 스토리지 5년 이상)","15년 연혁의 시스템소프트웨어 개발,공급,홈페이지 구축,모바일컨텐츠서비스 개발 및 공급업체",서울 강남구,https://kr.indeed.com/viewjob?jk=4a0e20ef2e29feeb
데이터 분석가 / Business Analyst,Bagelcode,서울,https://kr.indeed.com/viewjob?jk=f10477b81840d778
저축은행 소비자금융 Data Science 팀,국내자본 저축은행,서울 구로구,https://kr.indeed.com/viewjob?jk=f77d3487d877324a
"대기업 (연구센터) NLP 경력자, 석사이상",대기업 (R&D 센터),서울,https://kr.indeed.com/viewjob?jk=3de3529ea039429c
Database Engineer (Storage Platform),Coupang,서울,https://kr.indeed.com/viewjob?jk=94f2bbbeb53f3458
Front end / Back end,코아시아세미,서울 송파구,https://kr.indeed.com/viewjob?jk=eb39073f59f395b5
ASIC 프론트엔드 및 백엔드 Engineer,15년 이상 연혁의 1000억 이상 매출,성남 분당구,https://kr.indeed.com/viewjob?jk=9c3f4a39c916497c
대기업연구센터 자연어처리 / 텍스트마이닝 / 대화관리,대기업 (R&D 센터),서울,https://kr.indeed.com/viewjob?jk=09099655f9f8ee23
외국계 반도체 Verification Engineer,규모가 큰 외국계 반도체 Design House,성남 분당구,https://kr.indeed.com/viewjob?jk=a8dad71cfd67845d
CRM 분석,인코리아 프로페셔널(헤드헌팅),서울 강남구,https://kr.indeed.com/viewjob?jk=0e493900639e80e7
서버 개발자,유명메신저회사,서울 강남구,https://kr.indeed.com/viewjob?jk=c27446d05a42ff57
10대그룹IT계열사 IT포지션 중,에이치알 컨설팅,서울 종로구,https://kr.indeed.com/viewjob?jk=2d8d7f86379461fd
Sr. Back-end Engineer (Query Understanding),Coupang,서울,https://kr.indeed.com/viewjob?jk=0df2999925f12355
"PMU, ADC, DAC IP가 적용된 IC제품) 유경험자",서울 강남 소재 반도체 팹리스,서울 강남구,https://kr.indeed.com/viewjob?jk=f890dffe35824dd3
Cloud Security Engineer,SendBird,서울,https://kr.indeed.com/viewjob?jk=9a44a1a18ab4635c
[IDC 기업] API 개발자,에이치알 컨설팅,성남 분당구,https://kr.indeed.com/viewjob?jk=8e432471acbf1c01
대기업연구센터 인공지능 ( 음성인식 ) 기술개발,대기업 (R&D 센터),서울,https://kr.indeed.com/viewjob?jk=2a18d426be8b146a
Senior Full-Stack Developer,Asiance,서울,https://kr.indeed.com/viewjob?jk=dcbce45dbe2d3679
"Senior, Software Engineer (Recommendations)",Coupang,서울,https://kr.indeed.com/viewjob?jk=90d6728c4bee5b37
"AWS 클라우드 기반 데이터 추출, 정제, 통계 분석, 기계 학습, AI, Reporting","15년 연혁의 시스템소프트웨어 개발,공급,홈페이지 구축,모바일컨텐츠서비스 개발 및 공급업체",서울 강남구,https://kr.indeed.com/viewjob?jk=d7c92fe3cb2a25a7
Senior Back-end Developer,Asiance,서울,https://kr.indeed.com/viewjob?jk=27352452ed0a0ea9
대기업 연구센터 Data Scientist 파트장 채용 (석박사 연구원),대기업 (R&D 센터),서울,https://kr.indeed.com/viewjob?jk=b8fdcbba132d7e1f
Back-end Engineer,Terra,서울,https://kr.indeed.com/viewjob?jk=f915f667e4052f91
디지털LAB 신기술파트,국내자본 저축은행,서울 구로구,https://kr.indeed.com/viewjob?jk=d24428ed26f0b058
Fullstack SW개발자,신재생에너지 분야 솔루션기업,성남 판교역,https://kr.indeed.com/viewjob?jk=a2089ff8a19a429f
저축은행 소비자금융 Data Science,국내자본 저축은행,서울 구로구,https://kr.indeed.com/viewjob?jk=9cd311595b3e4bea
저축은행 소비자금융본부 Data Science 팀,국내자본 저축은행,서울 구로구,https://kr.indeed.com/viewjob?jk=7376f377161ea4f2
저축은행 디지털 LAB,국내자본 저축은행,서울 구로구,https://kr.indeed.com/viewjob?jk=a58b91ab3d74f02d
Operations Associate (운영팀원) - 한국,Beam,서울,https://kr.indeed.com/viewjob?jk=e58c6fe6fd87f03e
"AWS 클라우드 기반 Data Lake, Big Data, DW, AI, Analytics, CRM 관련 사업 데이터 모델","15년 연혁의 시스템소프트웨어 개발,공급,홈페이지 구축,모바일컨텐츠서비스 개발 및 공급업체",서울 강남구,https://kr.indeed.com/viewjob?jk=5933a93e649b6a49
"DevOps Engineer JAVA, Python, Ruby, Node.js","15년 연혁의 시스템소프트웨어 개발,공급,홈페이지 구축,모바일컨텐츠서비스 개발 및 공급업체",서울 강남구,https://kr.indeed.com/viewjob?jk=f856430ae22f90c1
Senior Software Engineer - Mobile App,ODK Media Inc,서울 강남구,https://kr.indeed.com/viewjob?jk=42cbe47d02dd0012
Data Scientist,에너지 거래소 및 에너지데이터 중개,서울,https://kr.indeed.com/viewjob?jk=1622a08497f8c091
ICT 서비스본부 디지털LAB,국내자본 저축은행,서울 구로구,https://kr.indeed.com/viewjob?jk=5d6f265e064496e0
저축은행 앱마케팅팀,국내자본 저축은행,서울 구로구,https://kr.indeed.com/viewjob?jk=35cefd4d91c7b366
"Senior, Software Engineer (Search Quality Assurance)",Coupang,서울,https://kr.indeed.com/viewjob?jk=7a08f5e589b10a00
Application Architect는 기업 IT인프라에 WEB/WAS 및 Application에 대한 Config 및 파라미터 튜닝,"15년 연혁의 시스템소프트웨어 개발,공급,홈페이지 구축,모바일컨텐츠서비스 개발 및 공급업체",서울 강남구,https://kr.indeed.com/viewjob?jk=67aeadb8192fa39f
저축은행 디지털뱅킹팀 데이터분석 경력,국내자본 저축은행,서울 구로구,https://kr.indeed.com/viewjob?jk=53ced11b1e0addce
저축은행 디지털 LAB,국내자본 저축은행,서울 구로구,https://kr.indeed.com/viewjob?jk=3ca47f227f783ee5
디지털마케팅본부 수신상품 기획 및 전략수립 경력자,국내자본 저축은행,서울,https://kr.indeed.com/viewjob?jk=509e7ab10e54f962
"AWS 클라우드 기반 Data Lake, Big Data, DW, AI, Analytics, CRM 관련 사업 데이터 모델","15년 연혁의 시스템소프트웨어 개발,공급,홈페이지 구축,모바일컨텐츠서비스 개발 및 공급업체",서울 강남구,https://kr.indeed.com/viewjob?jk=5933a93e649b6a49
저축은행 다이랙트마케팅팀 데이터분석,국내자본 저축은행,서울 구로구,https://kr.indeed.com/viewjob?jk=79da9b878d3d8709
저축은행 소비자금융본부 Data Science 팀,국내자본 저축은행,서울 구로구,https://kr.indeed.com/viewjob?jk=7376f377161ea4f2
Data Scientist (사원~차장급),에이치알 컨설팅,서울 강남역,https://kr.indeed.com/viewjob?jk=c57925000772d546
ICT 서비스본부 디지털LAB,국내자본 저축은행,서울 구로구,https://kr.indeed.com/viewjob?jk=e0751dcb592aa9cc
저축은행 앱마케팅팀,국내자본 저축은행,서울 구로구,https://kr.indeed.com/viewjob?jk=35cefd4d91c7b366
디지털LAB 신기술파트,국내자본 저축은행,서울 구로구,https://kr.indeed.com/viewjob?jk=d24428ed26f0b058
서버 개발자,유명메신저회사,서울 강남구,https://kr.indeed.com/viewjob?jk=0a8de9ccfaf243ab
저축은행 디지털뱅킹팀 데이터분석,국내자본 저축은행,서울 구로구,https://kr.indeed.com/viewjob?jk=51dcabafcf7a0bb0
클라우드 인프라 엔지니어,에이치알 컨설팅,서울 신대방동,https://kr.indeed.com/viewjob?jk=398910d911cb1d8f
운영(Business Operation Management) 경력자,유명메신저회사,서울 성동구,https://kr.indeed.com/viewjob?jk=caccb1d9be6bc918
[IDC 기업] API 개발자,에이치알 컨설팅,성남 분당구,https://kr.indeed.com/viewjob?jk=8e432471acbf1c01
Back-end Web Engineer,Success Korea,서울 서초구,https://kr.indeed.com/viewjob?jk=89067ba5fc5296c0
Operations Manager (운영팀장) - 한국,Beam,서울,https://kr.indeed.com/viewjob?jk=43bf0c7e2b10e9b5
Fullstack SW개발자,신재생에너지 분야 솔루션기업,성남 판교역,https://kr.indeed.com/viewjob?jk=a2089ff8a19a429f
